"Papa ID","Device ID","Event Type","Date","Message ID","Payload","# of Hops"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:57:06.674+00:00","KNF9","Counter:2417 Temp:17.20 Hum:25.032 Press:96948.53 Gas:152064.16 Pred:0 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:56:56.288+00:00","HXP4","Counter:2416 Temp:17.21 Hum:25.043 Press:96948.68 Gas:151793.66 Pred:0 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:56:45.938+00:00","2S2N","Counter:2415 Temp:17.22 Hum:25.039 Press:96948.71 Gas:152608.05 Pred:1 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:56:35.571+00:00","1WYA","Counter:2414 Temp:17.24 Hum:24.992 Press:96948.68 Gas:151255.55 Pred:1 Lat:33.42533 Lng:-111.9357 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:56:24.959+00:00","50I8","Counter:2413 Temp:17.25 Hum:24.987 Press:96948.95 Gas:150987.91 Pred:0 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:56:14.512+00:00","HXNU","Counter:2412 Temp:17.24 Hum:25.003 Press:96949.09 Gas:150190.67 Pred:0 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:56:04.135+00:00","FROF","Counter:2411 Temp:17.24 Hum:25.008 Press:96948.83 Gas:151255.55 Pred:0 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:55:53.725+00:00","9N4P","Counter:2410 Temp:17.24 Hum:24.997 Press:96948.41 Gas:152335.61 Pred:1 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:55:43.344+00:00","V48G","Counter:2409 Temp:17.25 Hum:24.977 Press:96948.16 Gas:152608.05 Pred:0 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:55:32.932+00:00","DEFP","Counter:2408 Temp:17.26 Hum:24.988 Press:96947.62 Gas:152335.61 Pred:1 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:55:22.554+00:00","VM91","Counter:2407 Temp:17.27 Hum:24.962 Press:96947.48 Gas:151928.78 Pred:1 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:55:12.174+00:00","TM8L","Counter:2406 Temp:17.28 Hum:24.936 Press:96947.02 Gas:152881.45 Pred:1 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:55:01.759+00:00","X2N4","Counter:2405 Temp:17.29 Hum:24.905 Press:96947.27 Gas:151658.77 Pred:1 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:54:51.212+00:00","QVRO","Counter:2404 Temp:17.30 Hum:24.863 Press:96947.13 Gas:152881.45 Pred:1 Lat:33.42536 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:54:40.866+00:00","6VTN","Counter:2403 Temp:17.31 Hum:24.843 Press:96946.66 Gas:151928.78 Pred:1 Lat:33.42534 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:54:30.43+00:00","8P9A","Counter:2402 Temp:17.32 Hum:24.838 Press:96946.38 Gas:151658.77 Pred:0 Lat:33.42534 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:54:20.069+00:00","WNZG","Counter:2401 Temp:17.32 Hum:24.849 Press:96946.84 Gas:151793.66 Pred:0 Lat:33.42534 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:54:09.756+00:00","TMIJ","Counter:2400 Temp:17.32 Hum:24.854 Press:96946.99 Gas:150987.91 Pred:0 Lat:33.42534 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:53:59.398+00:00","2NRY","Counter:2399 Temp:17.32 Hum:24.817 Press:96947.26 Gas:151389.70 Pred:0 Lat:33.42528 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:53:48.975+00:00","F4D5","Counter:2398 Temp:17.32 Hum:24.816 Press:96947.54 Gas:152471.70 Pred:0 Lat:33.42528 Lng:-111.9358 Alt:368.60","1"
"ASUPAPA2","ASUMAMA2","gps","2025-04-04T05:53:38.518+00:00","DA2F","Counter:2397 Temp:17.31 Hum:24.816 Press:96947.64 Gas:150721.22 Pred:0 Lat:33.42537 Lng:-111.9357 Alt:367.20","1"
